GameID,tournamentID,tournamentName,locationName,Country,TournamentPlayers,created_at,userId,armyId,playerId,armyName,opponentId,opponentArmyId,opponentArmy,gameNum,gameResult,gamePoints,tournamentResult
25,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,K5AVJTW2HQ,udcWHTxEOX,2DN7-QF5B-8EM6,The Gellerpox,L5P78ERAV2,HTyPzmoxpg,Wyrmblade,1,0,13,22
32,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,K5AVJTW2HQ,udcWHTxEOX,2DN7-QF5B-8EM6,The Gellerpox,9HD85AYUE6,iZGEmAny5r,Novitiates,2,0,13,22
49,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,K5AVJTW2HQ,udcWHTxEOX,2DN7-QF5B-8EM6,The Gellerpox,E7CHC4GTPH,KW8kBVQRzg,Intercession,3,0,10,22
59,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,K5AVJTW2HQ,udcWHTxEOX,2DN7-QF5B-8EM6,The Gellerpox,DD3DF1EAK3,HTyPzmoxpg,Wyrmblade,4,2,14,22
58,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,K5AVJTW2HQ,udcWHTxEOX,2DN7-QF5B-8EM6,The Gellerpox,U2XL7aEYvj,qcqbbnVVZB,Kasrkin,5,0,16,22
6,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,yfs23dvEWL,qCkz7A5Npv,17EL-WPCN-6JVJ,Inquisitorial Agents,VVXY1AVAXH,oIGBgz0rWT,Kommandos,1,0,15,23
2,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,yfs23dvEWL,qCkz7A5Npv,17EL-WPCN-6JVJ,Inquisitorial Agents,FC6M2HNVB8,LT7h2egMXA,Pathfinders,2,0,14,23
46,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,yfs23dvEWL,qCkz7A5Npv,17EL-WPCN-6JVJ,Inquisitorial Agents,HCGL2KEWQN,pU36RuQWCD,Blooded,3,0,15,23
56,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,yfs23dvEWL,qCkz7A5Npv,17EL-WPCN-6JVJ,Inquisitorial Agents,J27JK198WK,O68BVNHb2J,Legionary,4,0,16,23
60,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,yfs23dvEWL,qCkz7A5Npv,17EL-WPCN-6JVJ,Inquisitorial Agents,DD3DF1EAK3,HTyPzmoxpg,Wyrmblade,5,1,13,23
51,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,DD3DF1EAK3,HTyPzmoxpg,5QU2-1M12-1NTP,Ork Kommandos,KYQ6T8YVDM,oIGBgz0rWT,Kommandos,1,0,16,24
17,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,DD3DF1EAK3,HTyPzmoxpg,5QU2-1M12-1NTP,Ork Kommandos,C1N48VV99K,O68BVNHb2J,Legionary,2,0,6,24
54,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,DD3DF1EAK3,HTyPzmoxpg,5QU2-1M12-1NTP,Ork Kommandos,RHN4YWCT94,KW8kBVQRzg,Intercession,3,0,16,24
59,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,DD3DF1EAK3,HTyPzmoxpg,5QU2-1M12-1NTP,Ork Kommandos,K5AVJTW2HQ,udcWHTxEOX,Gellerpox Infected,4,0,8,24
60,urvDdD2QFh,G.A. League Season 2,Copenhagen,Danmark,24,2023-07-27T08:24:53.726Z,DD3DF1EAK3,HTyPzmoxpg,5QU2-1M12-1NTP,Ork Kommandos,yfs23dvEWL,qCkz7A5Npv,Inquisitorial Agents,5,1,13,24
61,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,GjF2rp71V4,oIGBgz0rWT,V77T-EDCV-1L0M,Ork Kommandos,BLWQX4YNAV,3F19iI0Bt3,Death Guard,1,2,24,1
62,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,GjF2rp71V4,oIGBgz0rWT,V77T-EDCV-1L0M,Ork Kommandos,BX79MV7DRU,oIGBgz0rWT,Kommandos,2,2,23,1
63,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,GjF2rp71V4,oIGBgz0rWT,V77T-EDCV-1L0M,Ork Kommandos,FdSfCVQYwy,a05DEJEFHV,Hand of the Archon,3,2,19,1
64,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,4QMlnuptfr,i6brz7vN9F,RPQ8-1V7H-JFPA,Chaos Daemons,BCUBKC6V29,KW8kBVQRzg,Intercession,1,2,20,3
65,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,4QMlnuptfr,i6brz7vN9F,RPQ8-1V7H-JFPA,Chaos Daemons,FMXG0E13DL,lOzL6SFTuO,Imperial Navy Breachers,2,2,21,3
66,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,4QMlnuptfr,i6brz7vN9F,RPQ8-1V7H-JFPA,Chaos Daemons,3V3XU21L4M,TQG24C1NEf,Talons of the Emperor,3,2,22,3
67,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,MdhzYEnWyq,hKPb2ppDTc,NBHP-UH0B-7VXD,Hierotek Circle,Unknown Opponent,Unknown Army ID,Unknown Army,1,2,14,4
68,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,MdhzYEnWyq,hKPb2ppDTc,NBHP-UH0B-7VXD,Hierotek Circle,KEF4A70UR0,MSTJ1GgE2I,Elucidian Starstriders,2,2,23,4
69,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,MdhzYEnWyq,hKPb2ppDTc,NBHP-UH0B-7VXD,Hierotek Circle,RtGlsR9vD2,qCkz7A5Npv,Inquisitorial Agents,3,2,24,4
70,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,0XPDT7CGD4,Q2QerOGPJE,3WFE-6PG0-FGX7,Grey Knights,6B62UT4TRU,O68BVNHb2J,Legionary,1,2,15,5
71,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,0XPDT7CGD4,Q2QerOGPJE,3WFE-6PG0-FGX7,Grey Knights,SQRSc6uvBa,KW8kBVQRzg,Intercession,2,2,22,5
72,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,0XPDT7CGD4,Q2QerOGPJE,3WFE-6PG0-FGX7,Grey Knights,Unknown Opponent,Unknown Army ID,Unknown Army,3,2,14,5
73,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,MBQNXAP0RG,R4IaYOKArx,F34V-6M4C-KDLL-2FP8,Corsair Voidscarred,nwgVRyHV9m,oIGBgz0rWT,Kommandos,1,2,22,2
74,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,MBQNXAP0RG,R4IaYOKArx,F34V-6M4C-KDLL-2FP8,Corsair Voidscarred,RtGlsR9vD2,qCkz7A5Npv,Inquisitorial Agents,2,2,22,2
75,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,MBQNXAP0RG,R4IaYOKArx,F34V-6M4C-KDLL-2FP8,Corsair Voidscarred,E9A15B10AP,y9bh89ACze,Hearthkyn Salvagers,3,2,21,2
76,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,BX79MV7DRU,oIGBgz0rWT,5KY4-M5DH-X517-L0FD,Kommandos,M1F0UM65J4,R4IaYOKArx,Corsair Voidscarred,1,2,24,6
62,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,BX79MV7DRU,oIGBgz0rWT,5KY4-M5DH-X517-L0FD,Kommandos,GjF2rp71V4,oIGBgz0rWT,Kommandos,2,0,14,6
77,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,BX79MV7DRU,oIGBgz0rWT,5KY4-M5DH-X517-L0FD,Kommandos,YAMP3F5WYD,pU36RuQWCD,Blooded,3,2,23,6
78,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,FdSfCVQYwy,a05DEJEFHV,6M00-5ECN-CECF,Hand of the Archon,Unknown Opponent,Unknown Army ID,Unknown Army,1,2,14,10
79,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,FdSfCVQYwy,a05DEJEFHV,6M00-5ECN-CECF,Hand of the Archon,JVEQmiivVE,R4IaYOKArx,Corsair Voidscarred,2,2,18,10
63,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,FdSfCVQYwy,a05DEJEFHV,6M00-5ECN-CECF,Hand of the Archon,GjF2rp71V4,oIGBgz0rWT,Kommandos,3,0,18,10
80,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,YAMP3F5WYD,pU36RuQWCD,X6GR-QTB9-LXLN,Blooded,vGNyXe4NgX,oIGBgz0rWT,Kommandos,1,2,24,7
81,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,YAMP3F5WYD,pU36RuQWCD,X6GR-QTB9-LXLN,Blooded,75AAY2E24T,O68BVNHb2J,Legionary,2,2,23,7
77,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,YAMP3F5WYD,pU36RuQWCD,X6GR-QTB9-LXLN,Blooded,BX79MV7DRU,oIGBgz0rWT,Kommandos,3,0,14,7
82,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,K06JPNGGQM,O68BVNHb2J,23U8-P7L9-WGHT-3LGP,Legionary,7K6HyLXaHN,7MZmTkjtvN,Veteran Guardsmen,1,2,18,12
83,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,K06JPNGGQM,O68BVNHb2J,23U8-P7L9-WGHT-3LGP,Legionary,y7lZnbcdEp,7MZmTkjtvN,Veteran Guardsmen,2,2,18,12
84,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,K06JPNGGQM,O68BVNHb2J,23U8-P7L9-WGHT-3LGP,Legionary,6B62UT4TRU,O68BVNHb2J,Legionary,3,0,12,12
85,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,PE3PYBPPVW,O68BVNHb2J,VNTL-N7HH-28YX,Legionary,Unknown Opponent,Unknown Army ID,Unknown Army,1,2,14,14
86,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,PE3PYBPPVW,O68BVNHb2J,VNTL-N7HH-28YX,Legionary,6B62UT4TRU,O68BVNHb2J,Legionary,2,2,21,14
87,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,PE3PYBPPVW,O68BVNHb2J,VNTL-N7HH-28YX,Legionary,Gt7BG8wL3h,KW8kBVQRzg,Intercession,3,0,9,14
88,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,75AAY2E24T,O68BVNHb2J,VD3C-J9NB-7PDR,Legionary,Q3VJ3N0CL8,g33HjqCsH4,Warp Coven,1,2,18,13
81,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,75AAY2E24T,O68BVNHb2J,VD3C-J9NB-7PDR,Legionary,YAMP3F5WYD,pU36RuQWCD,Blooded,2,0,9,13
89,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,75AAY2E24T,O68BVNHb2J,VD3C-J9NB-7PDR,Legionary,vGNyXe4NgX,oIGBgz0rWT,Kommandos,3,2,20,13
90,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,y7lZnbcdEp,7MZmTkjtvN,MP96-JFU6-3BGX,Veteran Guardsmen,E9A15B10AP,y9bh89ACze,Hearthkyn Salvagers,1,2,24,8
83,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,y7lZnbcdEp,7MZmTkjtvN,MP96-JFU6-3BGX,Veteran Guardsmen,K06JPNGGQM,O68BVNHb2J,Legionary,2,0,17,8
91,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,y7lZnbcdEp,7MZmTkjtvN,MP96-JFU6-3BGX,Veteran Guardsmen,FMXG0E13DL,lOzL6SFTuO,Imperial Navy Breachers,3,2,20,8
82,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,7K6HyLXaHN,7MZmTkjtvN,KB2A-UHCP-518U,Veteran Guardsmen,K06JPNGGQM,O68BVNHb2J,Legionary,1,0,12,9
92,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,7K6HyLXaHN,7MZmTkjtvN,KB2A-UHCP-518U,Veteran Guardsmen,E9A15B10AP,y9bh89ACze,Hearthkyn Salvagers,2,2,23,9
93,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,7K6HyLXaHN,7MZmTkjtvN,KB2A-UHCP-518U,Veteran Guardsmen,BCUBKC6V29,KW8kBVQRzg,Intercession,3,2,22,9
94,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,Gt7BG8wL3h,KW8kBVQRzg,EVDU-HAPB-WFUH,Intercession Squad,Jixe0aBJGv,O68BVNHb2J,Legionary,1,2,16,11
95,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,Gt7BG8wL3h,KW8kBVQRzg,EVDU-HAPB-WFUH,Intercession Squad,3V3XU21L4M,TQG24C1NEf,Talons of the Emperor,2,0,12,11
87,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,Gt7BG8wL3h,KW8kBVQRzg,EVDU-HAPB-WFUH,Intercession Squad,PE3PYBPPVW,O68BVNHb2J,Legionary,3,2,21,11
70,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,6B62UT4TRU,O68BVNHb2J,LL2F-59P0-UYMU,Legionary,0XPDT7CGD4,Q2QerOGPJE,Grey Knights,1,0,14,21
86,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,6B62UT4TRU,O68BVNHb2J,LL2F-59P0-UYMU,Legionary,PE3PYBPPVW,O68BVNHb2J,Legionary,2,0,10,21
84,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,6B62UT4TRU,O68BVNHb2J,LL2F-59P0-UYMU,Legionary,K06JPNGGQM,O68BVNHb2J,Legionary,3,2,20,21
96,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,FMXG0E13DL,lOzL6SFTuO,N8AM-VYD0-W7NF,Imperial Navy Breachers,JLYRA63WH4,KW8kBVQRzg,Intercession,1,2,22,16
65,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,FMXG0E13DL,lOzL6SFTuO,N8AM-VYD0-W7NF,Imperial Navy Breachers,4QMlnuptfr,i6brz7vN9F,Chaos Daemons,2,0,13,16
91,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,FMXG0E13DL,lOzL6SFTuO,N8AM-VYD0-W7NF,Imperial Navy Breachers,y7lZnbcdEp,7MZmTkjtvN,Veteran Guardsmen,3,0,15,16
64,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,BCUBKC6V29,KW8kBVQRzg,YLRA-C5KW-XT02,Intercession Squad,4QMlnuptfr,i6brz7vN9F,Chaos Daemons,1,0,14,17
97,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,BCUBKC6V29,KW8kBVQRzg,YLRA-C5KW-XT02,Intercession Squad,Q3VJ3N0CL8,g33HjqCsH4,Warp Coven,2,2,22,17
93,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,BCUBKC6V29,KW8kBVQRzg,YLRA-C5KW-XT02,Intercession Squad,7K6HyLXaHN,7MZmTkjtvN,Veteran Guardsmen,3,0,14,17
98,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,3V3XU21L4M,TQG24C1NEf,2794-5WF0-8GG8-BDDG,Talons of the Emperor,SQRSc6uvBa,KW8kBVQRzg,Intercession,1,0,18,19
95,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,3V3XU21L4M,TQG24C1NEf,2794-5WF0-8GG8-BDDG,Talons of the Emperor,Gt7BG8wL3h,KW8kBVQRzg,Intercession,2,2,18,19
66,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,3V3XU21L4M,TQG24C1NEf,2794-5WF0-8GG8-BDDG,Talons of the Emperor,4QMlnuptfr,i6brz7vN9F,Chaos Daemons,3,0,12,19
99,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,RtGlsR9vD2,qCkz7A5Npv,0EMG-L9TQ-F8CP,Inquisitorial Agents,CM0P735WBV,y9bh89ACze,Hearthkyn Salvagers,1,2,22,23
74,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,RtGlsR9vD2,qCkz7A5Npv,0EMG-L9TQ-F8CP,Inquisitorial Agents,MBQNXAP0RG,R4IaYOKArx,Corsair Voidscarred,2,0,13,23
69,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,RtGlsR9vD2,qCkz7A5Npv,0EMG-L9TQ-F8CP,Inquisitorial Agents,MdhzYEnWyq,hKPb2ppDTc,Hierotek Circle,3,0,8,23
73,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,nwgVRyHV9m,oIGBgz0rWT,1LW3-B8J3-W3P2-JA81,Kommandos,MBQNXAP0RG,R4IaYOKArx,Corsair Voidscarred,1,0,14,24
100,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,nwgVRyHV9m,oIGBgz0rWT,1LW3-B8J3-W3P2-JA81,Kommandos,JzoRlLzIPX,7MZmTkjtvN,Veteran Guardsmen,2,2,21,24
98,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,SQRSc6uvBa,KW8kBVQRzg,JPVU-V925-W6RX,Intercession,3V3XU21L4M,TQG24C1NEf,Talons of the Emperor,1,2,19,29
71,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,SQRSc6uvBa,KW8kBVQRzg,JPVU-V925-W6RX,Intercession,0XPDT7CGD4,Q2QerOGPJE,Grey Knights,2,0,9,29
80,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,vGNyXe4NgX,oIGBgz0rWT,MMA0-HU45-X9QD,Ork Kommandos,YAMP3F5WYD,pU36RuQWCD,Blooded,1,0,10,22
101,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,vGNyXe4NgX,oIGBgz0rWT,MMA0-HU45-X9QD,Ork Kommandos,JLYRA63WH4,KW8kBVQRzg,Intercession,2,2,22,22
89,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,vGNyXe4NgX,oIGBgz0rWT,MMA0-HU45-X9QD,Ork Kommandos,75AAY2E24T,O68BVNHb2J,Legionary,3,0,12,22
102,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,KEF4A70UR0,MSTJ1GgE2I,B5Q6-KJ3V-TMGW,Elucidian Starstriders,LnGdwX4vHn,LT7h2egMXA,Pathfinders,1,2,12,28
68,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,KEF4A70UR0,MSTJ1GgE2I,B5Q6-KJ3V-TMGW,Elucidian Starstriders,MdhzYEnWyq,hKPb2ppDTc,Hierotek Circle,2,0,9,28
103,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,KEF4A70UR0,MSTJ1GgE2I,B5Q6-KJ3V-TMGW,Elucidian Starstriders,JLYRA63WH4,KW8kBVQRzg,Intercession,3,0,8,28
76,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,M1F0UM65J4,R4IaYOKArx,QGXG-5VWT-A0LU,Corsair Voidscarred,BX79MV7DRU,oIGBgz0rWT,Kommandos,1,0,10,26
104,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,M1F0UM65J4,R4IaYOKArx,QGXG-5VWT-A0LU,Corsair Voidscarred,LnGdwX4vHn,LT7h2egMXA,Pathfinders,2,2,24,26
105,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,JVEQmiivVE,R4IaYOKArx,60FK-TR0K-0FUT,Corsair Voidscarred,JzoRlLzIPX,7MZmTkjtvN,Veteran Guardsmen,1,2,24,15
79,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,JVEQmiivVE,R4IaYOKArx,60FK-TR0K-0FUT,Corsair Voidscarred,FdSfCVQYwy,a05DEJEFHV,Hand of the Archon,2,0,16,15
106,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,JVEQmiivVE,R4IaYOKArx,60FK-TR0K-0FUT,Corsair Voidscarred,Q3VJ3N0CL8,g33HjqCsH4,Warp Coven,3,0,18,15
88,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,Q3VJ3N0CL8,g33HjqCsH4,B5U9-LEBB-UGHH-J8E0,Warp Coven,75AAY2E24T,O68BVNHb2J,Legionary,1,0,17,18
97,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,Q3VJ3N0CL8,g33HjqCsH4,B5U9-LEBB-UGHH-J8E0,Warp Coven,BCUBKC6V29,KW8kBVQRzg,Intercession,2,0,13,18
106,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,Q3VJ3N0CL8,g33HjqCsH4,B5U9-LEBB-UGHH-J8E0,Warp Coven,JVEQmiivVE,R4IaYOKArx,Corsair Voidscarred,3,2,19,18
96,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,JLYRA63WH4,KW8kBVQRzg,5QV3-NVA6-UHC0-27H5,Intercession,FMXG0E13DL,lOzL6SFTuO,Imperial Navy Breachers,1,0,10,20
101,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,JLYRA63WH4,KW8kBVQRzg,5QV3-NVA6-UHC0-27H5,Intercession,vGNyXe4NgX,oIGBgz0rWT,Kommandos,2,0,14,20
103,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,JLYRA63WH4,KW8kBVQRzg,5QV3-NVA6-UHC0-27H5,Intercession,KEF4A70UR0,MSTJ1GgE2I,Elucidian Starstriders,3,2,23,20
105,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,JzoRlLzIPX,7MZmTkjtvN,NV9V-1KTL-Q369,Veteran Guardsmen,JVEQmiivVE,R4IaYOKArx,Corsair Voidscarred,1,0,9,25
100,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,JzoRlLzIPX,7MZmTkjtvN,NV9V-1KTL-Q369,Veteran Guardsmen,nwgVRyHV9m,oIGBgz0rWT,Kommandos,2,0,12,25
107,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,JzoRlLzIPX,7MZmTkjtvN,NV9V-1KTL-Q369,Veteran Guardsmen,Unknown Opponent,Unknown Army ID,Unknown Army,3,2,14,25
102,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,LnGdwX4vHn,LT7h2egMXA,TAKQ-A91G-4CMC,Pathfinders,KEF4A70UR0,MSTJ1GgE2I,Elucidian Starstriders,1,0,7,27
104,WH9CH6KF1M,NOVA Open Kill Team: Team Tournament,NOVA Open,United States,33,2023-08-21T00:08:02.580Z,LnGdwX4vHn,LT7h2egMXA,TAKQ-A91G-4CMC,Pathfinders,M1F0UM65J4,R4IaYOKArx,Corsair Voidscarred,2,0,11,27
